iterations,question,value,prob
694,Tipping Points: Climate,0.824764247,0.695246721
695,Tipping Points: Climate,0.777244666,0.685085973
696,Tipping Points: Climate,0.966546768,0.724430661
697,Tipping Points: Climate,0.694150256,0.666889535
698,Tipping Points: Climate,0.894781937,0.70987601
699,Tipping Points: Climate,0.745168518,0.678125033
700,Tipping Points: Climate,0.819191106,0.694064607
701,Tipping Points: Climate,0.529257775,0.629309983
702,Tipping Points: Climate,0.665910128,0.660586764
703,Tipping Points: Climate,0.808726743,0.691838115
704,Tipping Points: Climate,0.66149781,0.65959677
705,Tipping Points: Climate,0.790173635,0.687868612
706,Tipping Points: Climate,0.683559017,0.66453257
707,Tipping Points: Climate,0.656171595,0.658399867
708,Tipping Points: Climate,0.828612586,0.696061489
709,Tipping Points: Climate,0.758156326,0.680953318
710,Tipping Points: Climate,0.509249971,0.624630634
711,Tipping Points: Climate,0.556886678,0.635731872
712,Tipping Points: Climate,0.783436424,0.686420269
713,Tipping Points: Climate,0.85042058,0.700655361
714,Tipping Points: Climate,0.751974554,0.679608792
715,Tipping Points: Climate,0.891574918,0.709215073
716,Tipping Points: Climate,0.809213458,0.691941872
717,Tipping Points: Climate,0.834453396,0.697295753
718,Tipping Points: Climate,0.78947409,0.687718396
719,Tipping Points: Climate,0.680094946,0.663759888
720,Tipping Points: Climate,0.705066085,0.66931003
721,Tipping Points: Climate,0.927408231,0.716549176
722,Tipping Points: Climate,0.54309303,0.632531641
723,Tipping Points: Climate,0.805809909,0.691215903
724,Tipping Points: Climate,0.486340723,0.619244022
725,Tipping Points: Climate,0.601771901,0.646061585
726,Tipping Points: Climate,1.046192263,0.740043039
727,Tipping Points: Climate,0.701119034,0.66843583
728,Tipping Points: Climate,0.720182646,0.672647236
729,Tipping Points: Climate,0.804650632,0.690968416
730,Tipping Points: Climate,0.731235486,0.675076333
731,Tipping Points: Climate,0.618982521,0.649987103
732,Tipping Points: Climate,0.635690546,0.653778654
733,Tipping Points: Climate,0.795473186,0.68900532
734,Tipping Points: Climate,1.041241507,0.739089485
735,Tipping Points: Climate,0.774644239,0.684524679
736,Tipping Points: Climate,0.601809965,0.646070288
737,Tipping Points: Climate,0.679807498,0.663695732
738,Tipping Points: Climate,0.624947736,0.651342996
739,Tipping Points: Climate,0.635068024,0.653637731
740,Tipping Points: Climate,0.560532625,0.63657577
741,Tipping Points: Climate,0.670223987,0.661553312
742,Tipping Points: Climate,0.674950782,0.662610834
743,Tipping Points: Climate,0.779510504,0.685574607
744,Tipping Points: Climate,0.702411832,0.668722289
745,Tipping Points: Climate,0.595131334,0.644541644
746,Tipping Points: Climate,0.504899532,0.623610047
747,Tipping Points: Climate,0.654724352,0.658074294
748,Tipping Points: Climate,0.679900739,0.663716543
749,Tipping Points: Climate,0.832900478,0.696967871
750,Tipping Points: Climate,0.509632933,0.624720422
751,Tipping Points: Climate,0.8444548,0.699402618
752,Tipping Points: Climate,0.476455522,0.616910549
753,Tipping Points: Climate,0.623289161,0.650966247
754,Tipping Points: Climate,0.652415986,0.657554693
755,Tipping Points: Climate,0.755466174,0.680368583
756,Tipping Points: Climate,0.64605459,0.656120824
757,Tipping Points: Climate,0.743049262,0.677662286
758,Tipping Points: Climate,0.594773983,0.644459768
759,Tipping Points: Climate,0.846681471,0.699870542
760,Tipping Points: Climate,0.689185761,0.665785771
761,Tipping Points: Climate,0.619300776,0.650059504
762,Tipping Points: Climate,0.66508722,0.660402234
763,Tipping Points: Climate,0.828994545,0.69614229
764,Tipping Points: Climate,0.625672751,0.651507625
765,Tipping Points: Climate,0.713453515,0.671163811
766,Tipping Points: Climate,0.865826096,0.703876454
767,Tipping Points: Climate,0.771925413,0.683937252
768,Tipping Points: Climate,0.850181063,0.700605123
769,Tipping Points: Climate,0.803752624,0.690776631
770,Tipping Points: Climate,0.664787717,0.660335061
771,Tipping Points: Climate,0.908557686,0.71270493
772,Tipping Points: Climate,0.84652938,0.699838594
773,Tipping Points: Climate,0.917143403,0.714459697
774,Tipping Points: Climate,0.675861322,0.662814362
775,Tipping Points: Climate,0.86034733,0.702733216
776,Tipping Points: Climate,0.781350656,0.685971138
777,Tipping Points: Climate,0.622566798,0.650802101
778,Tipping Points: Climate,0.671041438,0.661736315
779,Tipping Points: Climate,0.669963725,0.661495037
780,Tipping Points: Climate,0.88185537,0.707206552
781,Tipping Points: Climate,1.032378875,0.73737683
782,Tipping Points: Climate,0.83116658,0.69660154
783,Tipping Points: Climate,1.078485318,0.746207237
784,Tipping Points: Climate,0.557194178,0.635803079
785,Tipping Points: Climate,0.885572911,0.707975733
786,Tipping Points: Climate,0.725787577,0.673880205
787,Tipping Points: Climate,0.742486781,0.677539407
788,Tipping Points: Climate,0.664670861,0.660308851
789,Tipping Points: Climate,0.705440038,0.669392793
790,Tipping Points: Climate,0.874992581,0.705783487
791,Tipping Points: Climate,0.684830647,0.664815993
792,Tipping Points: Climate,0.643901913,0.65563496
793,Tipping Points: Climate,0.751857922,0.679583396
794,Tipping Points: Climate,0.884397134,0.707732586
795,Tipping Points: Climate,0.94011845,0.719123583
796,Tipping Points: Climate,0.762158754,0.681822239
797,Tipping Points: Climate,0.430966584,0.606104456
798,Tipping Points: Climate,0.735653449,0.676044655
799,Tipping Points: Climate,0.696723539,0.667460939
800,Tipping Points: Climate,0.932287851,0.71753921
801,Tipping Points: Climate,0.612622052,0.648538695
802,Tipping Points: Climate,0.735209149,0.675947342
803,Tipping Points: Climate,1.053024433,0.74135525
804,Tipping Points: Climate,0.473519415,0.616216416
805,Tipping Points: Climate,0.586906692,0.642655083
806,Tipping Points: Climate,0.484423466,0.618791866
807,Tipping Points: Climate,1.025054753,0.735956034
808,Tipping Points: Climate,0.641618824,0.655119306
809,Tipping Points: Climate,0.554189306,0.635106995
810,Tipping Points: Climate,0.496054034,0.621531567
811,Tipping Points: Climate,0.643843756,0.655621829
812,Tipping Points: Climate,0.757359397,0.680780156
813,Tipping Points: Climate,0.76538229,0.682521145
814,Tipping Points: Climate,0.506048043,0.623879588
815,Tipping Points: Climate,0.573307252,0.639525956
816,Tipping Points: Climate,0.848474348,0.700247004
817,Tipping Points: Climate,0.702861537,0.668821906
818,Tipping Points: Climate,0.583154517,0.641792937
819,Tipping Points: Climate,0.561282472,0.636749228
820,Tipping Points: Climate,0.537085152,0.63113409
821,Tipping Points: Climate,0.758814187,0.681096226
822,Tipping Points: Climate,0.50499647,0.6236328
823,Tipping Points: Climate,0.658202298,0.658856444
824,Tipping Points: Climate,0.695945533,0.667288232
825,Tipping Points: Climate,0.623347233,0.650979441
826,Tipping Points: Climate,0.884801783,0.707816279
827,Tipping Points: Climate,0.878284102,0.706466519
828,Tipping Points: Climate,0.828988809,0.696141076
829,Tipping Points: Climate,0.581737687,0.64146715
830,Tipping Points: Climate,0.550179319,0.634177193
831,Tipping Points: Climate,0.837754457,0.697992068
832,Tipping Points: Climate,1.058549347,0.742413226
833,Tipping Points: Climate,0.580772273,0.641245087
834,Tipping Points: Climate,0.711717672,0.670780591
835,Tipping Points: Climate,0.683503744,0.664520248
836,Tipping Points: Climate,0.57785602,0.640573928
837,Tipping Points: Climate,0.703206278,0.668898262
838,Tipping Points: Climate,0.792460001,0.688359296
839,Tipping Points: Climate,0.599880657,0.645629002
840,Tipping Points: Climate,1.016006701,0.734194024
841,Tipping Points: Climate,0.69481393,0.667036952
842,Tipping Points: Climate,0.72000114,0.672607268
843,Tipping Points: Climate,0.833117406,0.697013685
844,Tipping Points: Climate,0.906287422,0.712239854
845,Tipping Points: Climate,0.662139732,0.659740886
846,Tipping Points: Climate,0.954773785,0.722074211
847,Tipping Points: Climate,0.468734695,0.615084232
848,Tipping Points: Climate,0.65371158,0.657846371
849,Tipping Points: Climate,0.926529108,0.716370586
850,Tipping Points: Climate,0.553126081,0.634860561
851,Tipping Points: Climate,0.46187739,0.613459451
852,Tipping Points: Climate,0.786834736,0.687151283
853,Tipping Points: Climate,0.85840686,0.702327694
854,Tipping Points: Climate,0.522862536,0.627816879
855,Tipping Points: Climate,0.561790735,0.63686678
856,Tipping Points: Climate,0.636460202,0.653952847
857,Tipping Points: Climate,0.699796892,0.668142739
858,Tipping Points: Climate,0.832354392,0.696852523
859,Tipping Points: Climate,0.734643501,0.675823429
860,Tipping Points: Climate,0.682995285,0.664406886
861,Tipping Points: Climate,0.683386566,0.664494124
862,Tipping Points: Climate,0.6379376,0.654287104
863,Tipping Points: Climate,0.602836168,0.646304908
864,Tipping Points: Climate,0.917038015,0.714438197
865,Tipping Points: Climate,0.715454821,0.671605354
866,Tipping Points: Climate,0.317032434,0.578600864
867,Tipping Points: Climate,0.835306036,0.697475693
868,Tipping Points: Climate,0.437486484,0.607659948
869,Tipping Points: Climate,0.609476411,0.647821355
870,Tipping Points: Climate,0.586441621,0.642548272
871,Tipping Points: Climate,0.737627572,0.676476854
872,Tipping Points: Climate,0.506891091,0.624077391
873,Tipping Points: Climate,0.549483988,0.634015864
874,Tipping Points: Climate,0.663477137,0.660041046
875,Tipping Points: Climate,0.640449524,0.654855069
876,Tipping Points: Climate,0.983752155,0.727852091
877,Tipping Points: Climate,0.682395722,0.664273188
878,Tipping Points: Climate,0.833312147,0.69705481
879,Tipping Points: Climate,0.74010241,0.67701825
880,Tipping Points: Climate,0.686194297,0.665119795
881,Tipping Points: Climate,0.913711577,0.713759065
882,Tipping Points: Climate,0.592212902,0.643872727
883,Tipping Points: Climate,0.773337283,0.684242373
884,Tipping Points: Climate,0.728187528,0.674407412
885,Tipping Points: Climate,0.789399294,0.687702333
886,Tipping Points: Climate,0.718170857,0.6722041
887,Tipping Points: Climate,0.73611146,0.676144955
888,Tipping Points: Climate,0.766342619,0.682729198
889,Tipping Points: Climate,0.742702867,0.677586616
890,Tipping Points: Climate,0.797544609,0.689449004
891,Tipping Points: Climate,0.6098818,0.647913839
892,Tipping Points: Climate,0.730117921,0.674831149
893,Tipping Points: Climate,0.698600304,0.667877369
894,Tipping Points: Climate,0.717674931,0.672094816
895,Tipping Points: Climate,0.747516145,0.678637239
896,Tipping Points: Climate,0.533115583,0.630209479
897,Tipping Points: Climate,0.678899698,0.663493077
898,Tipping Points: Climate,0.52315121,0.627884329
899,Tipping Points: Climate,0.743716461,0.677808009
900,Tipping Points: Climate,0.738806615,0.676734841
901,Tipping Points: Climate,0.799307412,0.68982631
902,Tipping Points: Climate,1.001318659,0.731317764
903,Tipping Points: Climate,0.52209332,0.627637124
904,Tipping Points: Climate,0.762782569,0.681957554
905,Tipping Points: Climate,0.686948252,0.665287707
906,Tipping Points: Climate,0.75446575,0.680150984
907,Tipping Points: Climate,0.744638338,0.678009299
908,Tipping Points: Climate,0.56225726,0.636974666
909,Tipping Points: Climate,0.700866955,0.668379959
910,Tipping Points: Climate,0.812717354,0.692688254
911,Tipping Points: Climate,0.622076917,0.650690763
912,Tipping Points: Climate,1.087774614,0.747962435
913,Tipping Points: Climate,0.644133299,0.6556872
914,Tipping Points: Climate,0.595133514,0.644542143
915,Tipping Points: Climate,0.811772429,0.692487069
916,Tipping Points: Climate,0.904086597,0.711788575
917,Tipping Points: Climate,0.743217838,0.677699108
918,Tipping Points: Climate,0.640670856,0.654905093
919,Tipping Points: Climate,0.776803802,0.684990852
920,Tipping Points: Climate,0.805953422,0.691246533
921,Tipping Points: Climate,0.68399053,0.66462876
922,Tipping Points: Climate,0.780764596,0.685844878
923,Tipping Points: Climate,0.771709516,0.68389058
924,Tipping Points: Climate,0.644703218,0.655815854
925,Tipping Points: Climate,0.62366678,0.65105204
926,Tipping Points: Climate,0.75319985,0.67987553
927,Tipping Points: Climate,0.479412953,0.617609243
928,Tipping Points: Climate,0.765516422,0.682550209
929,Tipping Points: Climate,0.913681638,0.713752948
930,Tipping Points: Climate,0.906397348,0.712262383
931,Tipping Points: Climate,0.697300148,0.667588909
932,Tipping Points: Climate,0.505942548,0.623854832
933,Tipping Points: Climate,0.771071512,0.683752638
934,Tipping Points: Climate,0.919338284,0.714907257
935,Tipping Points: Climate,0.641081247,0.654997837
936,Tipping Points: Climate,0.730692415,0.6749572
937,Tipping Points: Climate,0.911416811,0.713289999
938,Tipping Points: Climate,0.555804865,0.635481312
939,Tipping Points: Climate,0.686739934,0.665241317
940,Tipping Points: Climate,0.849690529,0.70050222
941,Tipping Points: Climate,0.629194847,0.652306874
942,Tipping Points: Climate,0.527565546,0.628915135
943,Tipping Points: Climate,0.415927462,0.602508318
944,Tipping Points: Climate,0.564391934,0.637468139
945,Tipping Points: Climate,0.850221841,0.700613677
946,Tipping Points: Climate,0.751042199,0.679405747
947,Tipping Points: Climate,0.682005232,0.664186097
948,Tipping Points: Climate,0.989235085,0.728936811
949,Tipping Points: Climate,0.567173317,0.638110677
950,Tipping Points: Climate,0.80059962,0.690102731
951,Tipping Points: Climate,0.608644438,0.647631518
952,Tipping Points: Climate,0.410068925,0.601104406
953,Tipping Points: Climate,0.542675269,0.632434534
954,Tipping Points: Climate,0.833435826,0.697080927
955,Tipping Points: Climate,0.51999353,0.627146253
956,Tipping Points: Climate,0.579788735,0.641018793
957,Tipping Points: Climate,0.88651524,0.708170517
958,Tipping Points: Climate,0.612397485,0.648487507
959,Tipping Points: Climate,0.65770616,0.658744921
960,Tipping Points: Climate,1.013206355,0.733647169
961,Tipping Points: Climate,0.685484379,0.664961653
962,Tipping Points: Climate,0.766011281,0.682657423
963,Tipping Points: Climate,0.692757761,0.666580123
964,Tipping Points: Climate,0.398406643,0.598304779
965,Tipping Points: Climate,0.53673077,0.631051584
966,Tipping Points: Climate,0.743872793,0.677842148
967,Tipping Points: Climate,0.699191635,0.668008523
968,Tipping Points: Climate,0.729869874,0.674776717
969,Tipping Points: Climate,0.780727421,0.685836869
970,Tipping Points: Climate,0.904952051,0.711966087
971,Tipping Points: Climate,0.903980766,0.711766864
972,Tipping Points: Climate,0.753200208,0.679875608
973,Tipping Points: Climate,0.75992907,0.681338334
974,Tipping Points: Climate,0.798662111,0.689688221
975,Tipping Points: Climate,0.742815401,0.6776112
976,Tipping Points: Climate,0.706145291,0.669548851
977,Tipping Points: Climate,0.953130599,0.721744331
978,Tipping Points: Climate,0.676620053,0.662983911
979,Tipping Points: Climate,0.791546577,0.688163314
980,Tipping Points: Climate,0.647805521,0.656515772
981,Tipping Points: Climate,0.777142726,0.685063979
982,Tipping Points: Climate,0.696391568,0.667387251
983,Tipping Points: Climate,0.716740231,0.67188879
984,Tipping Points: Climate,0.702957843,0.668843237
985,Tipping Points: Climate,1.142790004,0.758191519
986,Tipping Points: Climate,0.809694052,0.692044305
987,Tipping Points: Climate,0.861807809,0.703038219
988,Tipping Points: Climate,0.799615748,0.68989228
989,Tipping Points: Climate,0.778978288,0.68545987
990,Tipping Points: Climate,0.556499908,0.6356423
991,Tipping Points: Climate,0.53864504,0.631497163
992,Tipping Points: Climate,0.665950297,0.660595771
993,Tipping Points: Climate,0.880823317,0.706992804
994,Tipping Points: Climate,0.743344083,0.677726682
995,Tipping Points: Climate,0.653214976,0.657734584
996,Tipping Points: Climate,0.714481685,0.671390691
997,Tipping Points: Climate,0.690519443,0.66608247
998,Tipping Points: Climate,0.931104196,0.717299249
999,Tipping Points: Climate,0.685783448,0.665028278
1000,Tipping Points: Climate,0.610827978,0.648129652
1001,Tipping Points: Climate,0.764509217,0.682331932
1002,Tipping Points: Climate,0.74521574,0.67813534
1003,Tipping Points: Climate,0.742038503,0.67744146
1004,Tipping Points: Climate,0.921352473,0.715317601
1005,Tipping Points: Climate,0.815172871,0.693210715
1006,Tipping Points: Climate,0.842393091,0.698968989
1007,Tipping Points: Climate,0.783614813,0.686458665
1008,Tipping Points: Climate,0.676372285,0.662928549
1009,Tipping Points: Climate,0.555591191,0.635431814
1010,Tipping Points: Climate,0.564352776,0.637459089
1011,Tipping Points: Climate,0.606398242,0.647118755
1012,Tipping Points: Climate,0.658119421,0.658837816
1013,Tipping Points: Climate,0.846805075,0.699896505
1014,Tipping Points: Climate,0.730528025,0.674921133
1015,Tipping Points: Climate,0.849844327,0.700534485
1016,Tipping Points: Climate,0.440529295,0.608385144
1017,Tipping Points: Climate,0.697886014,0.667718908
1018,Tipping Points: Climate,1.145294332,0.758650358
1019,Tipping Points: Climate,0.705221799,0.669344494
1020,Tipping Points: Climate,0.806562279,0.691376463
1021,Tipping Points: Climate,0.578850485,0.64080286
1022,Tipping Points: Climate,0.680476157,0.663844962
1023,Tipping Points: Climate,0.799083911,0.689778487
1024,Tipping Points: Climate,0.497152635,0.621789957
1025,Tipping Points: Climate,0.845483826,0.699618915
1026,Tipping Points: Climate,0.638749268,0.654470676
1027,Tipping Points: Climate,0.897393468,0.710413565
1028,Tipping Points: Climate,0.789772087,0.687782391
1029,Tipping Points: Climate,0.829985137,0.696351787
1030,Tipping Points: Climate,0.955237426,0.722167246
1031,Tipping Points: Climate,0.662850314,0.659900381
1032,Tipping Points: Climate,0.666021548,0.660611746
1033,Tipping Points: Climate,0.684163628,0.664667342
1034,Tipping Points: Climate,0.918972062,0.71483261
1035,Tipping Points: Climate,0.740095041,0.677016639
1036,Tipping Points: Climate,0.833353558,0.697063555
1037,Tipping Points: Climate,0.686023648,0.665081784
1038,Tipping Points: Climate,0.611608851,0.648307715
1039,Tipping Points: Climate,0.939146018,0.718927125
1040,Tipping Points: Climate,0.764622513,0.682356489
1041,Tipping Points: Climate,0.868785305,0.704492882
1042,Tipping Points: Climate,0.803946121,0.690817961
1043,Tipping Points: Climate,0.582630272,0.641672407
1044,Tipping Points: Climate,0.676276614,0.66290717
1045,Tipping Points: Climate,0.755736628,0.680427395
1046,Tipping Points: Climate,0.676589227,0.662977024
1047,Tipping Points: Climate,0.550280934,0.634200767
1048,Tipping Points: Climate,0.798508339,0.68965531
1049,Tipping Points: Climate,0.683773359,0.664580351
1050,Tipping Points: Climate,0.728703283,0.674520653
1051,Tipping Points: Climate,0.579999853,0.641067373
1052,Tipping Points: Climate,0.735639888,0.676041685
1053,Tipping Points: Climate,0.608974413,0.647706816
1054,Tipping Points: Climate,0.776802364,0.684990541
1055,Tipping Points: Climate,0.71009539,0.670422237
1056,Tipping Points: Climate,0.640230832,0.654805639
1057,Tipping Points: Climate,0.659789176,0.659213028
1058,Tipping Points: Climate,0.651328357,0.657309743
1059,Tipping Points: Climate,0.860612183,0.702788541
1060,Tipping Points: Climate,0.948015289,0.720715862
1061,Tipping Points: Climate,0.644338628,0.655733554
1062,Tipping Points: Climate,0.834563746,0.697319044
1063,Tipping Points: Climate,0.593961666,0.644273619
1064,Tipping Points: Climate,0.761874433,0.681760555
1065,Tipping Points: Climate,0.561678886,0.636840913
1066,Tipping Points: Climate,0.455450595,0.611934377
1067,Tipping Points: Climate,0.845003914,0.69951805
1068,Tipping Points: Climate,0.809615229,0.692027506
1069,Tipping Points: Climate,0.868537557,0.704441303
1070,Tipping Points: Climate,0.712198658,0.670886801
1071,Tipping Points: Climate,0.686591718,0.665208309
1072,Tipping Points: Climate,0.908555774,0.712704539
1073,Tipping Points: Climate,0.67755974,0.663193839
1074,Tipping Points: Climate,0.670698243,0.66165949
1075,Tipping Points: Climate,0.685933561,0.665061718
1076,Tipping Points: Climate,0.774569966,0.684508639
1077,Tipping Points: Climate,0.790306969,0.687897239
1078,Tipping Points: Climate,0.77121703,0.683784103
1079,Tipping Points: Climate,0.627440494,0.651908876
1080,Tipping Points: Climate,0.955248511,0.72216947
1081,Tipping Points: Climate,0.753031037,0.679838788
1082,Tipping Points: Climate,0.915927192,0.714211517
1083,Tipping Points: Climate,0.656699809,0.658518657
1084,Tipping Points: Climate,0.75653698,0.680601403
1085,Tipping Points: Climate,0.951444024,0.72140549
1086,Tipping Points: Climate,0.699709948,0.668123461
1087,Tipping Points: Climate,0.802989925,0.690613691
1088,Tipping Points: Climate,0.933495459,0.7177839
1089,Tipping Points: Climate,0.735929109,0.676105024
1090,Tipping Points: Climate,0.838978748,0.698250085
1091,Tipping Points: Climate,0.603753972,0.646514685
1092,Tipping Points: Climate,0.736027976,0.676126674
1093,Tipping Points: Climate,0.472320597,0.615932863
1094,Tipping Points: Climate,0.473401718,0.616188581
1095,Tipping Points: Climate,0.84498033,0.699513093
1096,Tipping Points: Climate,0.918035491,0.714641654
1097,Tipping Points: Climate,0.769909518,0.68350132
1098,Tipping Points: Climate,0.683183373,0.664448823
1099,Tipping Points: Climate,0.454694392,0.611754786
1100,Tipping Points: Climate,0.688766391,0.665692448
1101,Tipping Points: Climate,0.691549042,0.66631143
1102,Tipping Points: Climate,0.747479276,0.678629198
1103,Tipping Points: Climate,0.46670575,0.614603756
1104,Tipping Points: Climate,0.745701549,0.678241368
1105,Tipping Points: Climate,0.813496713,0.692854132
1106,Tipping Points: Climate,0.600899159,0.645861993
1107,Tipping Points: Climate,0.901608902,0.71128002
1108,Tipping Points: Climate,0.710115419,0.670426663
1109,Tipping Points: Climate,0.582769952,0.641704523
1110,Tipping Points: Climate,0.880307858,0.706886013
1111,Tipping Points: Climate,0.627548851,0.651933464
1112,Tipping Points: Climate,0.819356148,0.694099651
1113,Tipping Points: Climate,0.540198739,0.631858648
1114,Tipping Points: Climate,0.585263695,0.642277681
1115,Tipping Points: Climate,0.621789263,0.650625379
1116,Tipping Points: Climate,0.704046285,0.669084274
1117,Tipping Points: Climate,0.747163856,0.678560404
1118,Tipping Points: Climate,0.758741661,0.681080473
1119,Tipping Points: Climate,0.898118076,0.710562613
1120,Tipping Points: Climate,0.967061566,0.724533418
1121,Tipping Points: Climate,0.640372984,0.654837769
1122,Tipping Points: Climate,0.702497574,0.668741284
1123,Tipping Points: Climate,0.807735292,0.691626699
1124,Tipping Points: Climate,0.543883511,0.632715358
1125,Tipping Points: Climate,0.890875465,0.709070805
1126,Tipping Points: Climate,0.728235584,0.674417964
1127,Tipping Points: Climate,0.540134311,0.631843661
1128,Tipping Points: Climate,0.836880781,0.697807866
1129,Tipping Points: Climate,0.910664337,0.713136087
1130,Tipping Points: Climate,0.5446562,0.632894902
1131,Tipping Points: Climate,0.80795222,0.691672963
1132,Tipping Points: Climate,0.782348945,0.686186144
1133,Tipping Points: Climate,0.994530144,0.729981781
1134,Tipping Points: Climate,0.836000053,0.697622113
1135,Tipping Points: Climate,0.66552125,0.660499568
1136,Tipping Points: Climate,0.89345826,0.70960332
1137,Tipping Points: Climate,0.771480466,0.683841061
1138,Tipping Points: Climate,0.380753681,0.594054869
1139,Tipping Points: Climate,0.613482843,0.648734876
1140,Tipping Points: Climate,0.705729831,0.669456923
1141,Tipping Points: Climate,0.65885713,0.659003612
1142,Tipping Points: Climate,0.647718227,0.656496086
1143,Tipping Points: Climate,0.679112719,0.663540637
1144,Tipping Points: Climate,0.953410686,0.721800577
1145,Tipping Points: Climate,0.844261025,0.699361878
1146,Tipping Points: Climate,0.899269019,0.710799263
1147,Tipping Points: Climate,1.037836027,0.73843225
1148,Tipping Points: Climate,0.671099298,0.661749267
1149,Tipping Points: Climate,0.761531389,0.681686123
1150,Tipping Points: Climate,0.572428562,0.639323364
1151,Tipping Points: Climate,0.907492056,0.712486686
1152,Tipping Points: Climate,0.939900402,0.719079539
1153,Tipping Points: Climate,0.816199857,0.69342908
1154,Tipping Points: Climate,0.580276384,0.641131
1155,Tipping Points: Climate,0.632086438,0.652962405
1156,Tipping Points: Climate,0.730738169,0.674967238
1157,Tipping Points: Climate,0.982345627,0.727573392
1158,Tipping Points: Climate,1.089680136,0.748321484
1159,Tipping Points: Climate,0.864527782,0.703605769
1160,Tipping Points: Climate,0.669422703,0.661373881
1161,Tipping Points: Climate,0.719665874,0.672533436
1162,Tipping Points: Climate,0.515455055,0.626084393
1163,Tipping Points: Climate,0.818082578,0.693829173
1164,Tipping Points: Climate,0.810339176,0.692181776
1165,Tipping Points: Climate,0.558703338,0.636152465
1166,Tipping Points: Climate,0.827582594,0.69584354
1167,Tipping Points: Climate,0.741846184,0.677399434
1168,Tipping Points: Climate,0.827676197,0.69586335
1169,Tipping Points: Climate,0.637881406,0.654274393
1170,Tipping Points: Climate,0.712611237,0.670977891
1171,Tipping Points: Climate,0.779413432,0.685553681
1172,Tipping Points: Climate,0.504662988,0.623554523
1173,Tipping Points: Climate,0.928853855,0.7168427
1174,Tipping Points: Climate,0.792309014,0.688326906
1175,Tipping Points: Climate,0.760921432,0.681553753
1176,Tipping Points: Climate,0.450305659,0.610711905
1177,Tipping Points: Climate,0.853332867,0.70126582
1178,Tipping Points: Climate,1.046060755,0.740017739
1179,Tipping Points: Climate,0.637757257,0.65424631
1180,Tipping Points: Climate,0.629614323,0.652402006
1181,Tipping Points: Climate,0.744006485,0.677871342
1182,Tipping Points: Climate,0.771130072,0.6837653
1183,Tipping Points: Climate,0.630367564,0.652572801
1184,Tipping Points: Climate,0.991091911,0.729303541
1185,Tipping Points: Climate,0.524284195,0.628149007
1186,Tipping Points: Climate,0.631206213,0.652762917
1187,Tipping Points: Climate,0.757499286,0.680810556
1188,Tipping Points: Climate,0.484955768,0.618917422
1189,Tipping Points: Climate,0.695987464,0.667297542
1190,Tipping Points: Climate,0.664348292,0.660236494
1191,Tipping Points: Climate,0.634713379,0.653557437
1192,Tipping Points: Climate,0.880314617,0.706887413
1193,Tipping Points: Climate,0.758413957,0.681009288
1194,Tipping Points: Climate,0.578761943,0.64078248
1195,Tipping Points: Climate,0.799181823,0.689799438
1196,Tipping Points: Climate,0.612613814,0.648536818
1197,Tipping Points: Climate,0.410505663,0.601209121
1198,Tipping Points: Climate,0.782335995,0.686183356
1199,Tipping Points: Climate,0.778517609,0.685360537
1200,Tipping Points: Climate,0.715506403,0.67161673
1201,Tipping Points: Climate,0.53823204,0.631401049
1202,Tipping Points: Climate,0.684318304,0.664701816
1203,Tipping Points: Climate,0.507551979,0.624232426
1204,Tipping Points: Climate,0.774781525,0.684554325
1205,Tipping Points: Climate,0.957596058,0.722640238
1206,Tipping Points: Climate,0.774953214,0.684591398
1207,Tipping Points: Climate,0.820137515,0.69426553
1208,Tipping Points: Climate,0.662360461,0.659790434
1209,Tipping Points: Climate,0.754666599,0.680194676
1210,Tipping Points: Climate,0.700877492,0.668382295
1211,Tipping Points: Climate,0.767258054,0.682927458
1212,Tipping Points: Climate,0.806574332,0.691379035
1213,Tipping Points: Climate,0.521205856,0.627429692
1214,Tipping Points: Climate,0.64468667,0.655812119
1215,Tipping Points: Climate,0.639542849,0.654650114
1216,Tipping Points: Climate,0.662186179,0.659751312
1217,Tipping Points: Climate,0.890154968,0.708922151
1218,Tipping Points: Climate,1.070356206,0.74466465
1219,Tipping Points: Climate,0.678539674,0.66341269
1220,Tipping Points: Climate,0.611299471,0.648237172
1221,Tipping Points: Climate,0.671576659,0.66185611
1222,Tipping Points: Climate,0.796290507,0.689180426
1223,Tipping Points: Climate,0.710614633,0.670536957
1224,Tipping Points: Climate,1.01043569,0.733105406
1225,Tipping Points: Climate,0.450770658,0.610822449
1226,Tipping Points: Climate,0.714614293,0.671419947
1227,Tipping Points: Climate,0.815015288,0.693177201
1228,Tipping Points: Climate,0.629468059,0.652368836
1229,Tipping Points: Climate,0.651758491,0.657406625
1230,Tipping Points: Climate,0.716101217,0.671747901
1231,Tipping Points: Climate,0.624549657,0.651252589
1232,Tipping Points: Climate,0.520241542,0.627204245
1233,Tipping Points: Climate,0.439540735,0.608149592
1234,Tipping Points: Climate,0.515212901,0.626027703
1235,Tipping Points: Climate,0.957280495,0.722576985
1236,Tipping Points: Climate,0.616306369,0.649378024
1237,Tipping Points: Climate,0.773269986,0.684227832
1238,Tipping Points: Climate,0.692137134,0.666442174
1239,Tipping Points: Climate,0.724224249,0.673536546
1240,Tipping Points: Climate,0.617250734,0.649593013
1241,Tipping Points: Climate,0.755868206,0.680456005
1242,Tipping Points: Climate,0.65828647,0.658875363
